1	0.093086004
2	0.016695023
4	0.013173103
8	0.011059999
16	0.010194063
32	0.011482000
64	0.011126995
128	0.011724949
256	0.010892868
512	0.010778189
1024	0.010717869
2048	0.010928869
4096	0.010843992

